customer_id,resp,card_tenure,risk_score,num_promoted,avg_bal,geo_group,res_type
SB0000023275,0,143,681,0,3672,E,
SB0000028156,0,107,697,0,3613,N,CO
SB0000133474,0,175,520,0,1985,E,TO
SB0000071805,0,32,642,0,3998,W,CN
SB0000069873,0,87,693,0,3321,N,CO
SB0000145911,0,,702,0,1633,E,CO
SB0000142241,0,67,546,0,3410,W,TO
SB0000028586,0,147,658,0,3498,E,CO
SB0000031836,0,246,760,0,3830,SE,SI
SB0000102973,0,115,520,0,4073,N,TO
SB0000013526,1,107,644,0,3461,N,CN
SB0000073528,0,179,710,0,3056,E,CO
SB0000092259,0,246,760,0,3764,SE,SI
SB0000147732,0,163,657,0,2436,E,CO
SB0000110455,0,202,647,0,3941,SE,CN
SB0000069360,0,206,622,0,824,SE,CN
SB0000029867,0,143,520,0,3622,E,TO
SB0000124927,0,198,520,0,2886,E,TO
SB0000045969,0,135,693,0,2391,E,CO
SB0000031732,0,95,520,0,4049,,TO
SB0000075892,0,151,520,0,3238,E,TO
SB0000041880,0,36,520,0,2139,W,TO
SB0000084612,0,40,520,0,2168,W,TO
SB0000099131,0,218,520,0,4085,SE,TO
SB0000012488,0,159,678,0,2170,E,CO
SB0000037848,0,71,541,0,3541,W,TO
SB0000019373,0,171,711,0,3286,E,CO
SB0000131537,0,56,734,0,2436,W,SI
SB0000065606,0,246,760,0,1314,SE,SI
SB0000103204,0,67,607,0,3321,W,RE
SB0000119191,0,44,721,0,3646,W,CO
SB0000028947,0,,520,0,3861,,TO
SB0000142118,0,182,520,0,3523,E,TO
SB0000067673,0,202,739,0,2107,SE,SI
SB0000066453,0,52,659,0,3233,W,CO
SB0000020747,0,246,520,0,1678,SE,TO
SB0000093535,0,151,692,0,3197,E,CO
SB0000065530,0,155,642,0,3253,E,CN
SB0000013335,0,190,666,0,3391,E,CO
SB0000139259,0,179,759,0,4047,E,SI
SB0000060719,0,190,740,0,3653,E,SI
SB0000017569,0,186,520,0,4113,E,TO
SB0000033007,0,242,720,0,3870,SE,CO
SB0000102909,0,590,657,0,3056,N,CO
SB0000078665,0,95,728,0,3432,,SI
SB0000111050,0,246,566,0,3162,SE,RE
SB0000022229,0,95,666,0,3277,N,CO
SB0000049628,1,119,614,0,3548,N,RE
SB0000066377,0,48,699,0,3530,W,CO
SB0000125504,0,206,520,0,3178,SE,TO
SB0000140853,0,163,743,0,3197,E,SI
SB0000062302,0,24,737,0,3339,W,SI
SB0000103650,0,16,733,0,4012,W,
SB0000120154,0,159,520,0,1980,E,TO
SB0000125085,1,147,615,0,3330,E,RE
SB0000096520,0,83,705,0,3073,N,CO
SB0000090525,0,182,542,0,3587,E,TO
SB0000025027,0,83,614,0,3263,N,RE
SB0000134797,0,214,742,0,3410,SE,SI
SB0000048186,0,111,622,0,3339,N,CN
SB0000092967,0,119,520,0,3038,,TO
SB0000057570,0,40,724,0,3743,W,CO
SB0000066242,0,123,726,0,2482,E,SI
SB0000053224,0,210,654,0,3523,SE,CO
SB0000013303,0,103,691,0,3741,N,CO
SB0000097987,0,171,639,0,3602,E,CN
SB0000089897,0,67,685,0,3766,W,
SB0000109865,0,167,520,0,2578,E,TO
SB0000066072,0,186,520,0,8155,E,TO
SB0000069900,0,119,666,0,3233,N,CO
SB0000016732,0,103,654,0,2613,N,CO
SB0000068958,0,246,756,0,,SE,SI
SB0000063589,0,210,747,0,3940,SE,SI
SB0000018810,0,194,520,0,3703,E,TO
SB0000119664,0,48,699,0,3197,W,CO
SB0000147160,1,,674,0,3056,W,CO
SB0000066071,0,,758,0,3498,E,SI
SB0000045456,0,56,735,0,3675,W,SI
SB0000017691,0,175,520,0,,E,TO
SB0000064250,0,56,672,0,3410,W,CO
SB0000122366,0,91,674,0,3755,N,CO
SB0000094448,0,107,685,0,3817,N,CO
SB0000129836,0,67,716,0,3268,W,CO
SB0000050536,0,171,695,0,2958,E,CO
SB0000086313,0,226,760,0,3902,SE,SI
SB0000057065,0,127,731,0,3528,E,SI
SB0000123995,0,194,759,0,2701,E,SI
SB0000128741,0,95,748,0,2967,N,SI
SB0000123911,0,179,681,0,2308,E,CO
SB0000068127,0,60,608,0,3822,W,RE
SB0000015488,0,119,673,0,3202,N,CO
SB0000092528,0,151,733,0,3637,E,SI
SB0000109580,0,131,548,0,3312,E,TO
SB0000121849,0,36,752,0,3764,W,SI
SB0000078569,0,115,520,0,2589,N,TO
SB0000026934,1,143,648,0,3637,E,CN
SB0000077940,0,48,720,0,3233,W,CO
SB0000115555,0,175,520,0,2573,E,TO
SB0000146012,0,198,757,0,3705,E,SI
SB0000049751,1,67,667,0,3456,W,CO
SB0000109088,0,79,757,0,3188,N,SI
SB0000081403,0,139,669,0,2849,E,CO
SB0000083321,0,87,712,0,3874,N,CO
SB0000128711,0,71,733,0,3658,W,SI
SB0000135813,0,182,759,0,2789,,SI
SB0000059829,0,127,661,0,2645,E,CO
SB0000062931,0,127,551,0,3436,E,TO
SB0000027921,0,218,622,0,3339,SE,CN
SB0000082553,0,202,520,0,2367,SE,TO
SB0000022332,0,95,602,0,2552,N,RE
SB0000091976,0,226,759,0,3085,SE,SI
SB0000068441,0,44,760,0,2572,W,SI
SB0000102038,0,119,663,0,3292,N,CO
SB0000089395,0,40,703,0,3976,W,CO
SB0000016157,0,119,670,0,3097,N,CO
SB0000039126,0,190,704,0,3469,,CO
SB0000146401,1,56,644,0,3498,W,CN
SB0000150300,0,115,646,0,3896,N,CN
SB0000021705,0,,712,0,2935,N,CO
SB0000060288,0,151,520,0,4078,E,TO
SB0000064232,0,,695,0,3658,W,CO
SB0000048716,0,167,758,0,1639,E,SI
SB0000149153,0,83,659,0,3292,N,CO
SB0000034358,0,194,520,0,4089,E,TO
SB0000032190,0,222,520,0,1958,SE,TO
SB0000099746,0,159,705,0,3076,E,CO
SB0000105999,0,119,704,0,3436,N,CO
SB0000062326,0,131,627,0,3557,E,CN
SB0000071054,0,179,520,0,1989,E,TO
SB0000032824,0,234,686,0,2932,SE,CO
SB0000106889,0,222,757,0,3498,SE,SI
SB0000049028,0,75,520,0,1228,N,TO
SB0000080634,0,167,520,0,-132,E,TO
SB0000138987,0,71,570,0,3782,W,RE
SB0000143431,0,135,618,0,3335,E,CN
SB0000133856,0,115,741,0,,N,SI
SB0000055729,0,139,748,0,2967,E,SI
SB0000067875,0,135,691,0,3030,E,CO
SB0000038861,0,83,709,0,1568,N,CO
SB0000112234,0,190,691,0,3817,E,CO
SB0000114677,0,71,663,0,3339,W,CO
SB0000110560,1,48,713,0,2908,W,CO
SB0000069631,0,135,759,0,3993,E,SI
SB0000044342,0,28,733,0,3799,W,SI
SB0000072075,0,147,520,0,3497,E,TO
SB0000034282,0,67,670,0,3439,W,CO
SB0000059555,0,246,759,0,2231,SE,SI
SB0000128240,1,127,520,0,2377,E,TO
SB0000100851,0,40,690,0,4065,W,CO
SB0000087747,0,107,642,0,3051,N,CN
SB0000079105,0,127,520,0,3010,E,TO
SB0000134217,0,135,545,0,2932,E,TO
SB0000027428,0,123,703,0,2453,E,CO
SB0000018555,0,210,723,0,2988,SE,CO
SB0000062121,0,139,675,0,2701,E,CO
SB0000105290,0,115,595,0,3392,N,RE
SB0000033399,0,186,520,0,2315,E,TO
SB0000129860,0,179,743,0,2241,E,SI
SB0000112947,0,171,721,0,2668,E,CO
SB0000076633,0,63,741,0,3496,W,SI
SB0000102234,0,175,520,0,3634,E,TO
SB0000108203,0,222,623,0,3734,SE,CN
SB0000139074,0,79,619,0,3652,N,CN
SB0000147646,0,52,704,0,3445,W,CO
SB0000149782,0,182,728,0,3148,E,SI
SB0000132126,0,171,544,0,2760,E,TO
SB0000068299,0,119,751,0,2701,N,SI
SB0000092509,0,56,759,0,3233,W,SI
SB0000041393,0,115,639,0,3764,N,CN
SB0000021675,0,175,667,0,2782,E,CO
SB0000138535,1,52,714,0,3923,W,CO
SB0000025216,1,60,703,0,3556,W,CO
SB0000146017,0,115,697,0,3339,N,CO
SB0000017844,0,131,641,0,3186,E,CN
SB0000147479,0,131,634,1,3146,E,CN
SB0000067864,0,95,520,0,,N,TO
SB0000043181,0,198,665,0,2347,E,CO
SB0000101499,0,123,520,0,2802,E,TO
SB0000031331,0,91,616,0,2878,N,RE
SB0000041130,0,83,660,0,3581,N,CO
SB0000033824,0,,757,0,3587,W,SI
SB0000111605,0,186,742,0,9430,E,SI
SB0000064065,0,175,759,0,1930,E,SI
SB0000085719,0,75,594,0,3912,N,RE
SB0000038649,0,151,520,0,3484,E,TO
SB0000030547,0,186,731,0,1479,E,SI
SB0000058841,0,143,651,0,3439,E,CN
SB0000138686,0,186,755,0,3027,E,SI
SB0000018480,0,107,649,0,3728,N,CN
SB0000040521,0,182,585,0,3537,E,RE
SB0000086351,0,186,702,0,2487,E,CO
SB0000144465,0,131,696,0,3218,E,CO
SB0000030265,0,246,759,0,3808,SE,SI
SB0000151059,0,119,700,0,3774,N,CO
SB0000035405,0,91,715,0,3056,N,CO
SB0000129914,0,131,588,0,3011,E,RE
SB0000035160,0,127,528,0,3567,E,TO
SB0000049453,0,127,705,0,3557,E,CO
SB0000086820,0,246,755,0,2017,SE,SI
SB0000031600,0,139,598,0,2887,E,RE
SB0000019445,1,71,520,0,3845,W,TO
SB0000103358,0,222,624,0,3817,SE,CN
SB0000117407,0,155,683,0,1639,E,CO
SB0000073425,0,151,695,0,3213,E,CO
SB0000104730,0,131,717,0,2746,E,CO
SB0000064702,0,159,681,0,2642,E,CO
SB0000132762,0,171,709,0,2702,E,CO
SB0000093007,0,103,588,0,3587,N,RE
SB0000047441,0,147,749,0,2932,E,SI
SB0000145358,0,246,640,0,3545,SE,CN
SB0000054083,0,87,678,0,2982,N,CO
SB0000045063,0,28,743,0,3675,,SI
SB0000062364,0,135,520,0,1281,E,TO
SB0000057714,0,226,520,0,3386,SE,TO
SB0000116841,0,91,676,0,1993,N,CO
SB0000059795,0,155,625,0,3764,E,CN
SB0000150830,0,242,520,0,,SE,TO
SB0000082041,0,95,742,1,3068,N,SI
SB0000143842,0,222,718,0,2872,SE,CO
SB0000053089,0,202,706,0,,SE,CO
SB0000035961,0,87,640,0,3587,N,CN
SB0000027405,0,115,720,0,1285,N,CO
SB0000071589,0,103,520,0,3613,N,TO
SB0000137618,0,139,520,0,610,E,TO
SB0000031128,0,553,716,0,1267,E,CO
SB0000143708,0,179,759,0,4029,E,SI
SB0000053226,0,79,640,0,,N,CN
SB0000076573,0,214,520,0,1586,SE,TO
SB0000033688,0,111,683,0,2560,N,CO
SB0000047376,1,242,751,0,1993,SE,SI
SB0000024198,0,633,696,0,2961,E,CO
SB0000132685,0,127,760,0,2716,E,SI
SB0000148551,0,103,661,0,2790,N,CO
SB0000099127,0,198,520,0,3144,E,TO
SB0000122019,0,115,715,0,2819,N,CO
SB0000060553,0,67,652,0,3357,W,CN
SB0000088655,0,202,755,0,3131,SE,SI
SB0000059325,0,194,520,0,3524,E,TO
SB0000013448,0,119,731,0,603,N,SI
SB0000102042,0,155,689,0,2790,E,CO
SB0000115195,0,87,654,0,1285,N,CO
SB0000064811,0,67,520,0,2841,W,TO
SB0000067873,0,91,678,0,3410,N,CO
SB0000056582,0,44,520,0,2038,W,TO
SB0000079833,0,222,738,0,3410,SE,SI
SB0000096753,0,155,730,0,3115,E,SI
SB0000066160,0,131,727,0,3405,E,SI
SB0000118791,0,171,641,0,2619,E,CN
SB0000108875,0,234,758,0,2436,SE,SI
SB0000050606,0,147,689,0,1993,E,CO
SB0000050004,1,123,622,0,3179,E,CN
SB0000145607,0,151,677,0,3425,E,CO
SB0000137719,0,163,734,0,2082,E,SI
SB0000115524,0,175,520,0,3516,E,TO
SB0000050759,0,159,756,0,1621,E,
SB0000020181,1,52,661,0,3225,W,CO
SB0000040111,0,20,520,0,676,W,TO
SB0000015214,0,182,695,0,3041,E,CO
SB0000143772,0,202,718,0,1816,SE,CO
SB0000124880,1,135,520,0,3693,E,TO
SB0000128545,0,99,731,0,1639,N,SI
SB0000103258,0,48,589,0,3744,W,RE
SB0000145238,0,83,752,0,9131,N,SI
SB0000082821,0,179,759,0,2918,E,SI
SB0000125008,0,151,668,0,3171,E,CO
SB0000033644,0,143,674,0,2992,E,
SB0000031441,0,167,722,0,3546,E,CO
SB0000139222,0,83,543,0,3410,N,TO
SB0000077939,0,83,684,0,2819,N,CO
SB0000018768,0,234,759,0,3705,SE,SI
SB0000122547,0,486,678,0,1837,N,CO
SB0000144108,0,56,638,0,2967,W,CN
SB0000021793,0,246,760,0,3336,SE,SI
SB0000123342,0,131,703,0,3568,E,CO
SB0000113362,0,115,649,0,3231,N,CN
SB0000129437,0,147,760,0,3587,E,SI
SB0000026647,1,79,592,0,2029,N,RE
SB0000128621,0,246,760,0,3705,SE,SI
SB0000068130,0,83,703,0,3233,N,CO
SB0000112577,0,115,608,0,3203,N,RE
SB0000016468,0,222,589,0,2878,SE,RE
SB0000111035,0,131,520,0,2416,E,TO
SB0000067619,0,107,668,0,3445,N,CO
SB0000053972,0,167,556,0,3734,E,RE
SB0000139986,0,131,722,0,2155,E,CO
SB0000062682,0,147,760,0,910,E,SI
SB0000074426,0,190,713,0,2949,E,CO
SB0000080544,0,91,520,0,2815,,TO
SB0000065830,0,186,728,0,3083,E,SI
SB0000029001,0,115,680,0,3835,N,CO
SB0000054685,0,75,695,0,3587,N,CO
SB0000063718,0,171,643,0,3622,E,CN
SB0000073293,0,163,666,0,2206,E,CO
SB0000092728,0,163,714,0,3410,E,CO
SB0000121473,0,75,750,0,2701,N,SI
SB0000060157,0,190,742,0,3631,E,SI
SB0000047900,1,115,520,0,3923,N,
SB0000074183,1,56,685,0,3923,W,CO
SB0000060457,0,103,664,0,3491,N,CO
SB0000097384,0,95,686,0,3017,N,CO
SB0000062034,0,151,700,0,3410,E,CO
SB0000128418,0,127,704,0,-132,E,CO
SB0000039041,0,131,625,0,3002,E,CN
SB0000080423,0,24,743,0,3760,W,SI
SB0000048143,0,107,731,0,3557,N,SI
SB0000067565,0,107,602,0,3557,N,RE
SB0000072455,0,63,751,0,3705,W,SI
SB0000046707,0,202,604,0,3042,SE,RE
SB0000072973,0,139,528,0,3613,E,TO
SB0000085576,0,155,727,0,3336,E,SI
SB0000109082,0,79,715,0,3144,N,CO
SB0000097888,0,210,520,0,3523,SE,TO
SB0000061043,0,143,623,0,2963,E,CN
SB0000117832,0,151,584,0,3622,E,RE
SB0000119907,0,246,760,0,3115,SE,SI
SB0000017487,0,131,635,0,3481,E,CN
SB0000144877,0,147,712,0,2967,E,CO
SB0000061946,0,508,520,0,3852,N,TO
SB0000109672,0,115,669,0,3188,N,CO
SB0000098628,0,103,681,0,3144,N,CO
SB0000039611,0,83,693,0,,N,CO
SB0000027900,0,159,602,0,2908,E,RE
SB0000069270,0,79,650,0,2613,N,CN
SB0000098349,0,246,520,0,2350,SE,TO
SB0000054761,0,60,728,0,3197,W,SI
SB0000057291,0,151,684,0,3517,E,CO
SB0000059096,0,36,520,0,3113,,TO
SB0000028448,0,234,634,0,3869,SE,CN
SB0000084545,0,28,711,0,3923,W,CO
SB0000014722,0,159,716,0,2214,E,CO
SB0000089636,0,103,695,0,2152,N,CO
SB0000073505,0,44,741,0,3711,W,SI
SB0000024661,0,135,673,0,3179,E,CO
SB0000105352,0,48,670,0,4012,W,CO
SB0000025185,0,171,520,0,2751,E,TO
SB0000129966,0,441,680,0,2377,E,CO
SB0000036215,0,171,670,0,2146,E,CO
SB0000084914,0,99,694,0,2701,N,CO
SB0000147673,0,198,717,0,1772,E,CO
SB0000062446,0,107,708,0,1885,N,CO
SB0000035151,0,194,520,0,,E,TO
SB0000107248,0,214,682,0,3563,SE,CO
SB0000082840,0,28,758,0,-132,W,SI
SB0000092394,0,147,670,0,3619,E,CO
SB0000065272,0,83,674,0,3188,N,CO
SB0000094636,0,95,696,0,3764,N,CO
SB0000091329,0,368,708,0,3248,W,CO
SB0000117268,0,246,757,0,3020,SE,SI
SB0000094394,0,123,720,0,2598,E,CO
SB0000068312,0,246,578,0,3953,SE,
SB0000109879,0,246,760,0,3556,SE,SI
SB0000090918,0,48,735,0,3894,W,SI
SB0000105282,0,12,760,0,2680,W,
SB0000025067,1,123,667,0,2903,E,CO
SB0000105373,0,75,695,0,3070,N,CO
SB0000103968,0,175,716,0,1846,E,CO
SB0000068203,0,131,597,0,3764,E,RE
SB0000121391,0,242,743,0,3982,SE,SI
SB0000017690,0,95,689,0,3156,N,CO
SB0000098925,0,115,611,0,3130,N,RE
SB0000054253,0,91,656,0,3956,N,CO
SB0000025454,0,95,682,0,3286,N,CO
SB0000038648,0,222,759,0,3896,SE,SI
SB0000093140,0,202,520,0,1668,SE,TO
SB0000117980,0,194,691,0,2294,E,CO
SB0000074833,0,198,645,0,3844,E,CN
SB0000032428,0,87,693,0,3852,N,CO
SB0000102111,0,182,520,0,2944,E,TO
SB0000024681,0,40,562,0,3941,W,RE
SB0000113161,0,167,592,0,3133,E,RE
SB0000034454,0,159,520,0,848,E,TO
SB0000018054,0,131,669,0,2108,E,CO
SB0000035348,0,186,520,0,2983,E,TO
SB0000119953,0,131,520,0,-132,E,TO
SB0000089399,0,210,693,0,2524,SE,CO
SB0000080246,0,151,758,0,2436,E,SI
SB0000083443,0,111,644,0,3587,N,CN
SB0000130110,0,163,591,0,3220,E,RE
SB0000141145,0,135,616,0,,E,CN
SB0000125871,0,,721,0,,SE,CO
SB0000041105,0,171,750,0,2524,E,SI
SB0000084258,0,75,655,0,3247,N,CO
SB0000053415,0,246,760,0,1541,SE,
SB0000025800,0,127,652,0,3365,E,CO
SB0000121845,0,107,520,0,2719,N,TO
SB0000140830,0,67,520,0,365,W,TO
SB0000036269,0,167,520,0,2711,E,TO
SB0000027326,0,155,707,0,2377,E,CO
SB0000075871,0,206,520,0,965,SE,TO
SB0000027003,0,175,679,0,2427,E,CO
SB0000066312,0,190,520,0,1440,E,TO
SB0000104386,0,123,520,0,1466,E,TO
SB0000145380,0,139,554,0,3336,E,TO
SB0000114066,0,139,589,0,2835,E,RE
SB0000113119,0,131,750,0,2524,E,SI
SB0000121759,0,633,691,0,2294,,CO
SB0000126270,0,44,704,0,3900,W,
SB0000109665,0,24,760,0,4024,W,SI
SB0000139992,0,159,655,0,2782,E,CO
SB0000078074,0,179,702,0,2850,E,CO
SB0000112356,0,194,710,0,,E,CO
SB0000084132,0,143,694,0,3690,E,CO
SB0000075354,0,63,741,0,3064,W,SI
SB0000128227,0,151,702,0,3478,E,CO
SB0000028580,0,147,654,0,1639,E,CO
SB0000053585,0,91,520,0,2387,N,TO
SB0000110716,1,71,658,0,3453,W,
SB0000121769,0,95,671,0,3423,N,CO
SB0000116607,0,151,588,0,3336,E,RE
SB0000140070,0,32,687,0,4012,W,CO
SB0000077016,0,147,614,0,3233,E,RE
SB0000063045,0,103,622,0,4012,N,CN
SB0000095073,0,131,654,0,3451,E,CO
SB0000120659,0,67,520,0,3001,W,TO
SB0000050278,0,135,550,0,4052,E,TO
SB0000083176,0,107,710,0,2772,N,CO
SB0000108746,0,87,718,0,1285,N,CO
SB0000103945,0,190,597,0,3587,E,RE
SB0000088666,0,83,697,0,2672,N,CO
SB0000061414,0,171,633,0,3540,E,CN
SB0000037265,0,119,520,0,3378,N,TO
SB0000063678,0,91,689,0,3041,N,CO
SB0000029422,0,246,520,0,2241,SE,TO
SB0000012498,0,179,520,0,2848,E,TO
SB0000150836,0,75,707,0,1524,N,CO
SB0000031908,0,179,699,0,3100,E,CO
SB0000094693,0,147,748,0,3860,E,SI
SB0000132529,0,99,520,0,,N,TO
SB0000101946,0,,666,0,2592,E,CO
SB0000068742,0,95,652,0,3264,N,CN
SB0000065356,0,186,520,0,3641,E,TO
SB0000088415,0,60,734,0,3527,W,SI
SB0000065362,0,139,687,0,3036,E,CO
SB0000041133,0,143,618,0,3277,E,CN
SB0000137518,0,186,758,0,3410,E,SI
SB0000044555,0,103,760,0,3474,N,SI
SB0000136140,0,87,730,0,3038,N,SI
SB0000092515,0,119,707,0,1639,N,CO
SB0000106597,0,119,676,0,3047,,CO
SB0000131871,0,99,609,0,2579,N,RE
SB0000088463,0,155,759,0,-132,E,SI
SB0000111945,0,246,760,0,821,SE,SI
SB0000096335,0,87,656,0,3305,N,CO
SB0000029537,0,115,702,0,3443,N,CO
SB0000124381,0,36,759,0,8597,W,SI
SB0000082795,0,71,753,0,3439,W,SI
SB0000099310,0,218,520,0,3481,SE,TO
SB0000021778,0,246,742,0,3516,SE,SI
SB0000012926,0,246,623,0,3994,SE,CN
SB0000079598,0,171,659,0,3622,E,CO
SB0000100232,0,155,520,0,2233,E,TO
SB0000037554,0,95,520,0,2986,N,TO
SB0000044652,0,119,520,0,2061,N,TO
SB0000055581,0,40,732,0,3764,W,SI
SB0000089781,0,190,725,0,3303,E,SI
SB0000075900,0,119,744,0,1993,N,SI
SB0000071781,1,48,690,0,3817,W,CO
SB0000140685,0,163,520,0,2393,E,TO
SB0000052696,0,107,673,0,3341,,CO
SB0000149961,0,111,697,0,3587,N,CO
SB0000101215,0,210,675,0,3557,SE,CO
SB0000059167,0,83,613,0,3454,N,RE
SB0000057720,0,83,683,0,3423,N,CO
SB0000052484,0,48,760,0,3863,W,SI
SB0000074018,0,83,695,0,2819,N,CO
SB0000094182,0,190,679,0,3194,E,CO
SB0000128990,0,202,520,0,-28,SE,TO
SB0000123279,0,186,716,0,4083,E,
SB0000049807,0,123,718,0,2672,E,CO
SB0000123036,1,127,588,0,3496,E,
SB0000031282,0,147,752,0,3587,E,SI
SB0000041436,0,159,520,0,3764,E,TO
SB0000014984,0,147,710,0,2453,E,
SB0000058166,0,186,760,0,3498,E,SI
SB0000120093,0,115,724,0,3391,N,SI
SB0000013778,0,95,592,0,2790,N,RE
SB0000073160,0,48,656,0,3599,W,CO
SB0000103692,0,163,735,0,3262,E,SI
SB0000130560,0,210,756,0,3115,SE,SI
SB0000042259,0,246,520,0,2056,SE,TO
SB0000066511,0,198,691,0,3901,E,CO
SB0000138682,0,91,600,0,3888,N,RE
SB0000148499,0,135,701,0,3604,E,CO
SB0000042678,0,,520,0,2519,N,TO
SB0000111897,0,143,760,0,4000,E,SI
SB0000131217,0,190,701,0,3144,E,CO
SB0000114532,0,127,760,0,3255,E,SI
SB0000048719,0,79,614,0,2908,N,RE
SB0000101561,0,163,520,0,1861,E,TO
SB0000097266,0,111,551,0,3684,N,TO
SB0000038589,0,63,619,0,3542,W,CN
SB0000130900,0,135,664,0,3274,E,CO
SB0000105153,0,151,520,0,2973,E,TO
SB0000033873,0,52,736,0,3799,W,SI
SB0000114942,0,167,710,0,3114,E,CO
SB0000043311,0,186,755,0,3410,E,SI
SB0000049495,0,87,714,0,3675,N,CO
SB0000042809,0,198,749,0,-132,E,SI
SB0000031462,0,48,520,0,3463,W,TO
SB0000034278,0,222,520,0,3286,SE,TO
SB0000055612,0,115,649,0,3233,N,CN
SB0000150047,0,79,718,0,3705,N,CO
SB0000109643,0,167,629,0,3188,E,CN
SB0000044256,0,222,759,0,2917,SE,SI
SB0000069593,0,107,653,0,3286,N,CO
SB0000102550,0,234,644,0,4091,SE,CN
SB0000123798,0,210,754,0,3483,SE,SI
SB0000102270,0,,760,0,3560,SE,SI
SB0000078025,0,230,731,0,3976,SE,SI
SB0000045778,0,159,699,0,2878,E,CO
SB0000134847,0,171,541,0,3912,E,TO
SB0000149469,0,135,710,0,2170,E,CO
SB0000115683,0,139,670,0,3445,E,CO
SB0000118515,0,103,680,0,3764,N,CO
SB0000100800,0,123,575,0,3427,E,RE
SB0000095751,0,159,697,0,2524,E,CO
SB0000117254,0,218,520,0,3454,SE,TO
SB0000040991,0,226,589,0,3764,SE,RE
SB0000073436,0,107,697,0,2672,N,CO
SB0000134284,0,175,744,0,1019,E,SI
SB0000099569,0,119,689,0,1550,N,CO
SB0000046557,0,32,520,0,3231,W,TO
SB0000104802,0,115,555,0,3343,N,
SB0000122876,0,171,614,0,2170,E,RE
SB0000130800,0,,697,0,2082,N,CO
SB0000049210,0,95,737,0,3260,N,SI
SB0000110240,0,147,604,0,3419,E,RE
SB0000079722,0,75,744,0,2822,N,SI
SB0000110343,0,226,601,0,3498,SE,RE
SB0000029494,0,111,721,0,,N,CO
SB0000057132,1,135,757,0,-132,E,SI
SB0000032634,0,226,757,0,3941,SE,SI
SB0000024245,0,135,654,0,2974,E,CO
SB0000014301,1,143,721,0,3581,E,CO
SB0000100675,0,28,756,0,3941,W,SI
SB0000085073,0,60,677,0,3658,W,CO
SB0000088493,0,71,520,0,4021,W,TO
SB0000053318,0,67,520,0,2754,W,TO
SB0000090835,0,83,675,0,,N,CO
SB0000075297,0,163,711,0,2185,E,CO
SB0000015115,0,87,655,0,3188,N,CO
SB0000058185,0,190,520,0,2384,E,TO
SB0000018700,0,139,733,0,2137,E,SI
SB0000118366,0,163,671,0,2448,E,CO
SB0000132824,0,206,748,0,2819,SE,SI
SB0000108163,0,143,520,0,2196,E,TO
SB0000051866,0,143,686,0,2347,E,CO
SB0000029458,0,,520,0,2290,E,
SB0000045685,0,103,749,0,3888,N,SI
SB0000123763,0,123,651,0,3323,E,
SB0000142239,0,214,520,0,4062,SE,TO
SB0000063467,0,139,654,0,3889,E,CO
SB0000092775,0,234,520,0,1872,SE,TO
SB0000078307,0,222,707,0,3643,SE,CO
SB0000106055,0,87,666,0,3640,N,CO
SB0000136425,0,135,711,0,2595,E,CO
SB0000133950,0,238,520,0,1647,SE,TO
SB0000067265,0,175,760,0,3392,E,SI
SB0000014247,0,135,577,0,3397,E,RE
SB0000019890,0,218,667,0,3410,SE,CO
SB0000053378,0,71,726,0,3113,W,SI
SB0000068418,0,143,610,0,3764,E,RE
SB0000108613,0,107,520,0,2369,N,TO
SB0000112585,0,99,721,0,3973,N,CO
SB0000119046,0,214,714,0,3326,SE,CO
SB0000043522,0,159,520,0,3485,E,TO
SB0000116534,0,179,520,0,3213,E,TO
SB0000047669,0,115,716,0,2461,N,CO
SB0000150440,0,40,736,0,3405,W,SI
SB0000093253,0,182,520,0,2710,E,TO
SB0000062983,0,487,520,0,3908,N,TO
SB0000124771,0,115,661,0,1706,N,CO
SB0000063790,1,115,728,0,2663,N,SI
SB0000038487,0,179,520,0,2350,E,TO
SB0000150383,0,40,732,0,3794,W,SI
SB0000023053,0,87,693,0,1713,N,CO
SB0000077687,0,95,520,0,3538,N,TO
SB0000038778,0,103,683,1,3189,N,CO
SB0000016547,0,71,638,0,2333,W,CN
SB0000103863,0,131,645,0,1639,E,CN
SB0000054863,0,107,760,0,3338,N,SI
SB0000013157,0,91,588,0,3644,N,RE
SB0000127725,0,202,743,0,3321,SE,SI
SB0000086869,0,48,681,0,3799,W,CO
SB0000034346,0,67,730,0,3410,,SI
SB0000049500,0,246,612,0,3310,SE,RE
SB0000113309,0,246,744,0,3842,SE,SI
SB0000096211,0,36,636,0,3587,W,CN
SB0000130795,0,159,742,0,1500,E,SI
SB0000066246,0,103,679,0,2843,N,CO
SB0000044038,0,99,640,0,3685,N,CN
SB0000136005,1,139,520,0,1248,E,TO
SB0000135022,0,214,721,0,3519,SE,CO
SB0000065503,0,83,756,0,-132,N,SI
SB0000120832,0,175,760,0,3802,E,SI
SB0000078080,0,40,535,0,3870,W,TO
SB0000150669,0,135,694,0,3109,E,CO
SB0000046643,0,119,649,0,3351,N,CN
SB0000060003,0,111,520,0,2616,N,TO
SB0000055911,0,40,758,0,3215,W,SI
SB0000106763,0,182,743,0,3823,E,SI
SB0000132729,0,234,689,0,2394,SE,CO
SB0000140120,0,139,520,0,3689,E,TO
SB0000141484,0,143,656,0,,E,CO
SB0000052177,0,151,669,0,1577,E,CO
SB0000115816,0,147,520,0,1678,E,TO
SB0000047531,0,175,642,0,3292,E,CN
