match_code,date,city,team1,team2,toss_winner,toss_decision,winner,win_type,win_margin,inning,delivery,batting_team,batsman,non_striker,bowler,runs,extras,total,extras_type,player_out,wicket_kind,wicket_fielders
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,0.6,Chennai Super Kings,DR Smith,BB McCullum,DS Kulkarni,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,1.1,Chennai Super Kings,DR Smith,BB McCullum,TG Southee,2,0,2,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,1.2,Chennai Super Kings,DR Smith,BB McCullum,TG Southee,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,1.3,Chennai Super Kings,DR Smith,BB McCullum,TG Southee,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,1.4,Chennai Super Kings,DR Smith,BB McCullum,TG Southee,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,1.5,Chennai Super Kings,DR Smith,BB McCullum,TG Southee,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,1.6,Chennai Super Kings,BB McCullum,DR Smith,TG Southee,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,2.1,Chennai Super Kings,DR Smith,BB McCullum,JP Faulkner,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,2.2,Chennai Super Kings,BB McCullum,DR Smith,JP Faulkner,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,2.3,Chennai Super Kings,DR Smith,BB McCullum,JP Faulkner,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,2.4,Chennai Super Kings,DR Smith,BB McCullum,JP Faulkner,6,0,6,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,2.5,Chennai Super Kings,DR Smith,BB McCullum,JP Faulkner,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,2.6,Chennai Super Kings,BB McCullum,DR Smith,JP Faulkner,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,3.1,Chennai Super Kings,BB McCullum,DR Smith,DS Kulkarni,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,3.2,Chennai Super Kings,BB McCullum,DR Smith,DS Kulkarni,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,3.3,Chennai Super Kings,BB McCullum,DR Smith,DS Kulkarni,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,3.4,Chennai Super Kings,BB McCullum,DR Smith,DS Kulkarni,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,3.5,Chennai Super Kings,DR Smith,BB McCullum,DS Kulkarni,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,3.6,Chennai Super Kings,DR Smith,BB McCullum,DS Kulkarni,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,4.1,Chennai Super Kings,DR Smith,BB McCullum,TG Southee,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,4.2,Chennai Super Kings,DR Smith,BB McCullum,TG Southee,6,0,6,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,4.3,Chennai Super Kings,DR Smith,BB McCullum,TG Southee,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,4.4,Chennai Super Kings,BB McCullum,DR Smith,TG Southee,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,4.5,Chennai Super Kings,DR Smith,BB McCullum,TG Southee,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,4.6,Chennai Super Kings,DR Smith,BB McCullum,TG Southee,4,0,4,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,5.1,Chennai Super Kings,BB McCullum,DR Smith,JP Faulkner,0,1,1,wides,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,5.2,Chennai Super Kings,BB McCullum,DR Smith,JP Faulkner,2,0,2,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,5.3,Chennai Super Kings,BB McCullum,DR Smith,JP Faulkner,0,0,0,,BB McCullum,caught,SPD Smith
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,5.4,Chennai Super Kings,DR Smith,SK Raina,JP Faulkner,4,0,4,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,5.5,Chennai Super Kings,DR Smith,SK Raina,JP Faulkner,4,0,4,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,5.6,Chennai Super Kings,DR Smith,SK Raina,JP Faulkner,4,0,4,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,5.7,Chennai Super Kings,DR Smith,SK Raina,JP Faulkner,4,0,4,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,6.1,Chennai Super Kings,SK Raina,DR Smith,PV Tambe,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,6.2,Chennai Super Kings,SK Raina,DR Smith,PV Tambe,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,6.3,Chennai Super Kings,SK Raina,DR Smith,PV Tambe,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,6.4,Chennai Super Kings,SK Raina,DR Smith,PV Tambe,2,0,2,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,6.5,Chennai Super Kings,SK Raina,DR Smith,PV Tambe,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,6.6,Chennai Super Kings,SK Raina,DR Smith,PV Tambe,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,7.1,Chennai Super Kings,DR Smith,SK Raina,STR Binny,6,0,6,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,7.2,Chennai Super Kings,DR Smith,SK Raina,STR Binny,0,0,0,,DR Smith,caught,SR Watson
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,7.3,Chennai Super Kings,SK Raina,F du Plessis,STR Binny,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,7.4,Chennai Super Kings,F du Plessis,SK Raina,STR Binny,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,7.5,Chennai Super Kings,SK Raina,F du Plessis,STR Binny,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,7.6,Chennai Super Kings,F du Plessis,SK Raina,STR Binny,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,8.1,Chennai Super Kings,F du Plessis,SK Raina,R Bhatia,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,8.2,Chennai Super Kings,SK Raina,F du Plessis,R Bhatia,0,0,0,,SK Raina,caught,DS Kulkarni
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,8.3,Chennai Super Kings,F du Plessis,MS Dhoni,R Bhatia,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,8.4,Chennai Super Kings,F du Plessis,MS Dhoni,R Bhatia,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,8.5,Chennai Super Kings,MS Dhoni,F du Plessis,R Bhatia,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,8.6,Chennai Super Kings,MS Dhoni,F du Plessis,R Bhatia,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,9.1,Chennai Super Kings,MS Dhoni,F du Plessis,PV Tambe,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,9.2,Chennai Super Kings,F du Plessis,MS Dhoni,PV Tambe,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,9.3,Chennai Super Kings,F du Plessis,MS Dhoni,PV Tambe,2,0,2,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,9.4,Chennai Super Kings,F du Plessis,MS Dhoni,PV Tambe,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,9.5,Chennai Super Kings,MS Dhoni,F du Plessis,PV Tambe,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,9.6,Chennai Super Kings,F du Plessis,MS Dhoni,PV Tambe,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,10.1,Chennai Super Kings,MS Dhoni,F du Plessis,R Bhatia,0,0,0,,F du Plessis,run out,R Bhatia
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,10.2,Chennai Super Kings,MS Dhoni,RA Jadeja,R Bhatia,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,10.3,Chennai Super Kings,RA Jadeja,MS Dhoni,R Bhatia,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,10.4,Chennai Super Kings,RA Jadeja,MS Dhoni,R Bhatia,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,10.5,Chennai Super Kings,MS Dhoni,RA Jadeja,R Bhatia,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,10.6,Chennai Super Kings,RA Jadeja,MS Dhoni,R Bhatia,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,11.1,Chennai Super Kings,MS Dhoni,RA Jadeja,PV Tambe,0,0,0,,MS Dhoni,caught,JP Faulkner
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,11.2,Chennai Super Kings,RA Jadeja,M Manhas,PV Tambe,4,0,4,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,11.3,Chennai Super Kings,RA Jadeja,M Manhas,PV Tambe,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,11.4,Chennai Super Kings,RA Jadeja,M Manhas,PV Tambe,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,11.5,Chennai Super Kings,M Manhas,RA Jadeja,PV Tambe,2,0,2,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,11.6,Chennai Super Kings,M Manhas,RA Jadeja,PV Tambe,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,12.1,Chennai Super Kings,RA Jadeja,M Manhas,R Bhatia,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,12.2,Chennai Super Kings,RA Jadeja,M Manhas,R Bhatia,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,12.3,Chennai Super Kings,RA Jadeja,M Manhas,R Bhatia,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,12.4,Chennai Super Kings,M Manhas,RA Jadeja,R Bhatia,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,12.5,Chennai Super Kings,RA Jadeja,M Manhas,R Bhatia,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,12.6,Chennai Super Kings,M Manhas,RA Jadeja,R Bhatia,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,13.1,Chennai Super Kings,M Manhas,RA Jadeja,PV Tambe,4,0,4,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,13.2,Chennai Super Kings,M Manhas,RA Jadeja,PV Tambe,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,13.3,Chennai Super Kings,RA Jadeja,M Manhas,PV Tambe,2,0,2,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,13.4,Chennai Super Kings,RA Jadeja,M Manhas,PV Tambe,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,13.5,Chennai Super Kings,M Manhas,RA Jadeja,PV Tambe,0,5,5,wides,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,13.6,Chennai Super Kings,M Manhas,RA Jadeja,PV Tambe,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,13.7,Chennai Super Kings,M Manhas,RA Jadeja,PV Tambe,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,14.1,Chennai Super Kings,RA Jadeja,M Manhas,R Bhatia,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,14.2,Chennai Super Kings,M Manhas,RA Jadeja,R Bhatia,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,14.3,Chennai Super Kings,RA Jadeja,M Manhas,R Bhatia,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,14.4,Chennai Super Kings,RA Jadeja,M Manhas,R Bhatia,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,14.5,Chennai Super Kings,M Manhas,RA Jadeja,R Bhatia,0,0,0,,M Manhas,caught,AM Nayar
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,14.6,Chennai Super Kings,R Ashwin,RA Jadeja,R Bhatia,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,15.1,Chennai Super Kings,RA Jadeja,R Ashwin,SR Watson,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,15.2,Chennai Super Kings,R Ashwin,RA Jadeja,SR Watson,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,15.3,Chennai Super Kings,RA Jadeja,R Ashwin,SR Watson,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,15.4,Chennai Super Kings,R Ashwin,RA Jadeja,SR Watson,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,15.5,Chennai Super Kings,R Ashwin,RA Jadeja,SR Watson,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,15.6,Chennai Super Kings,RA Jadeja,R Ashwin,SR Watson,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,16.1,Chennai Super Kings,R Ashwin,RA Jadeja,DS Kulkarni,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,16.2,Chennai Super Kings,RA Jadeja,R Ashwin,DS Kulkarni,2,0,2,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,16.3,Chennai Super Kings,RA Jadeja,R Ashwin,DS Kulkarni,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,16.4,Chennai Super Kings,RA Jadeja,R Ashwin,DS Kulkarni,0,1,1,wides,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,16.5,Chennai Super Kings,RA Jadeja,R Ashwin,DS Kulkarni,4,0,4,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,16.6,Chennai Super Kings,RA Jadeja,R Ashwin,DS Kulkarni,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,16.7,Chennai Super Kings,R Ashwin,RA Jadeja,DS Kulkarni,0,1,1,wides,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,16.8,Chennai Super Kings,R Ashwin,RA Jadeja,DS Kulkarni,0,1,1,wides,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,16.9,Chennai Super Kings,R Ashwin,RA Jadeja,DS Kulkarni,0,1,1,wides,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,17.1,Chennai Super Kings,RA Jadeja,R Ashwin,TG Southee,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,17.2,Chennai Super Kings,R Ashwin,RA Jadeja,TG Southee,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,17.3,Chennai Super Kings,R Ashwin,RA Jadeja,TG Southee,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,17.4,Chennai Super Kings,R Ashwin,RA Jadeja,TG Southee,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,17.5,Chennai Super Kings,R Ashwin,RA Jadeja,TG Southee,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,17.6,Chennai Super Kings,RA Jadeja,R Ashwin,TG Southee,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,18.1,Chennai Super Kings,RA Jadeja,R Ashwin,JP Faulkner,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,18.2,Chennai Super Kings,R Ashwin,RA Jadeja,JP Faulkner,4,0,4,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,18.3,Chennai Super Kings,R Ashwin,RA Jadeja,JP Faulkner,0,2,2,legbyes,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,18.4,Chennai Super Kings,R Ashwin,RA Jadeja,JP Faulkner,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,18.5,Chennai Super Kings,RA Jadeja,R Ashwin,JP Faulkner,2,0,2,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,18.6,Chennai Super Kings,RA Jadeja,R Ashwin,JP Faulkner,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,19.1,Chennai Super Kings,RA Jadeja,R Ashwin,TG Southee,2,0,2,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,19.2,Chennai Super Kings,RA Jadeja,R Ashwin,TG Southee,0,0,0,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,19.3,Chennai Super Kings,RA Jadeja,R Ashwin,TG Southee,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,19.4,Chennai Super Kings,R Ashwin,RA Jadeja,TG Southee,1,0,1,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,19.5,Chennai Super Kings,RA Jadeja,R Ashwin,TG Southee,2,0,2,,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,19.6,Chennai Super Kings,RA Jadeja,R Ashwin,TG Southee,0,1,1,wides,,,
729297,2014-04-23,neutral_venue,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,1,19.7,Chennai Super Kings,RA Jadeja,R Ashwin,TG Southee,2,0,2,,,,
