Datetime,WorkDay,Temperature,Demand
2014-08-05 19:00:00,0,8.4,5.693641994
2014-08-05 19:30:00,0,8.0,5.58192191
2014-08-05 20:00:00,0,7.7,5.45648344
2014-08-05 20:30:00,0,7.5,5.3376637680000005
2014-08-05 21:00:00,0,7.0,5.218196884
2014-08-05 21:30:00,0,6.6,5.08296905
2014-08-05 22:00:00,0,6.3,4.979750886000001
2014-08-05 22:30:00,0,5.6,4.923123222
2014-08-05 23:00:00,0,5.3,5.172362108
2014-08-05 23:30:00,0,5.0,5.229090696
2014-08-06 00:00:00,0,4.5,5.028348236
2014-08-06 00:30:00,0,4.1,4.774933078
2014-08-06 01:00:00,0,4.0,4.540156498
2014-08-06 01:30:00,0,3.7,4.3153345960000005
2014-08-06 02:00:00,0,3.3,4.139405242
2014-08-06 02:30:00,0,3.3,4.048132376
2014-08-06 03:00:00,0,2.8,3.924724912
2014-08-06 03:30:00,0,2.8,3.847804172
2014-08-06 04:00:00,0,2.6,3.79168488
2014-08-06 04:30:00,0,2.6,3.771152418
2014-08-06 05:00:00,0,2.5,3.808806838
2014-08-06 05:30:00,0,2.3,3.863762848
2014-08-06 06:00:00,0,2.3,4.000618744
2014-08-06 06:30:00,0,1.9,4.170623198
2014-08-06 07:00:00,0,1.7,4.133105828
2014-08-06 07:30:00,0,1.5,4.347522378
2014-08-06 08:00:00,0,1.6,4.54197293
2014-08-06 08:30:00,0,2.1,4.679390194
2014-08-06 09:00:00,0,2.9,4.746854162
2014-08-06 09:30:00,0,4.4,4.727950192
2014-08-06 10:00:00,0,5.8,4.661363776
2014-08-06 10:30:00,0,7.6,4.564398236000001
2014-08-06 11:00:00,0,9.6,4.475100672
2014-08-06 11:30:00,0,11.3,4.3629531739999985
2014-08-06 12:00:00,0,12.0,4.260143088
2014-08-06 12:30:00,0,12.4,4.14284308
2014-08-06 13:00:00,0,14.2,4.1555814060000005
2014-08-06 13:30:00,0,13.5,4.136264378
2014-08-06 14:00:00,0,14.0,4.129593052
2014-08-06 14:30:00,0,13.8,4.136642633999998
2014-08-06 15:00:00,0,13.6,4.208482284
2014-08-06 15:30:00,0,14.1,4.327436056
2014-08-06 16:00:00,0,13.9,4.459760946
2014-08-06 16:30:00,0,13.1,4.71881133
2014-08-06 17:00:00,0,12.6,5.078170694
2014-08-06 17:30:00,0,12.1,5.587678836
2014-08-06 18:00:00,0,11.4,5.967050477999999
2014-08-06 18:30:00,0,11.2,5.995146084
2014-08-06 19:00:00,0,10.7,5.908632184
2014-08-06 19:30:00,0,10.3,5.82466361
2014-08-06 20:00:00,0,10.1,5.70689079
2014-08-06 20:30:00,0,9.9,5.5346736960000005
2014-08-06 21:00:00,0,9.4,5.347954318
2014-08-06 21:30:00,0,8.8,5.134448904
2014-08-06 22:00:00,0,8.7,4.918771673999999
2014-08-06 22:30:00,0,8.1,4.725899744
2014-08-06 23:00:00,0,6.6,4.958966996
2014-08-06 23:30:00,0,6.0,5.004405544
2014-08-07 00:00:00,1,5.4,4.826602493999999
2014-08-07 00:30:00,1,4.7,4.628680718
2014-08-07 01:00:00,1,4.3,4.442189466
2014-08-07 01:30:00,1,4.1,4.257477484
2014-08-07 02:00:00,1,3.9,4.11693668
2014-08-07 02:30:00,1,3.5,3.995071332
2014-08-07 03:00:00,1,3.3,3.907841966
2014-08-07 03:30:00,1,3.2,3.88153694
2014-08-07 04:00:00,1,2.8,3.903680396
2014-08-07 04:30:00,1,2.7,3.956163934
2014-08-07 05:00:00,1,2.4,4.1314792780000005
2014-08-07 05:30:00,1,2.3,4.42412529
2014-08-07 06:00:00,1,2.0,4.933413306
2014-08-07 06:30:00,1,1.9,5.49212843
2014-08-07 07:00:00,1,2.0,5.857508884
2014-08-07 07:30:00,1,1.9,6.2819288160000015
2014-08-07 08:00:00,1,2.1,6.447946347999999
2014-08-07 08:30:00,1,3.2,6.419274008
2014-08-07 09:00:00,1,4.4,6.385877186
2014-08-07 09:30:00,1,6.4,6.217012654
2014-08-07 10:00:00,1,8.3,6.0045359860000005
2014-08-07 10:30:00,1,10.5,5.825143262
2014-08-07 11:00:00,1,12.3,5.68034256
2014-08-07 11:30:00,1,13.2,5.539563887999999
2014-08-07 12:00:00,1,12.6,5.473369256000002
2014-08-07 12:30:00,1,12.9,5.37650947
2014-08-07 13:00:00,1,13.9,5.380843886
2014-08-07 13:30:00,1,14.2,5.34980588
2014-08-07 14:00:00,1,14.9,5.2962959960000005
2014-08-07 14:30:00,1,15.2,5.25480102
2014-08-07 15:00:00,1,14.7,5.2281519
2014-08-07 15:30:00,1,14.0,5.290472844
2014-08-07 16:00:00,1,14.6,5.397150162000001
2014-08-07 16:30:00,1,14.1,5.59582059
2014-08-07 17:00:00,1,13.6,5.8618437000000005
2014-08-07 17:30:00,1,13.2,6.262117164
2014-08-07 18:00:00,1,12.4,6.547610036
2014-08-07 18:30:00,1,11.9,6.53756275
2014-08-07 19:00:00,1,11.1,6.381234282
2014-08-07 19:30:00,1,10.5,6.23894992
2014-08-07 20:00:00,1,9.6,6.090469538
2014-08-07 20:30:00,1,9.5,5.929288552
2014-08-07 21:00:00,1,9.0,5.689043916
2014-08-07 21:30:00,1,8.8,5.394436388
2014-08-07 22:00:00,1,8.3,5.16346819
2014-08-07 22:30:00,1,7.7,4.9954126
2014-08-07 23:00:00,1,7.7,5.186971126
2014-08-07 23:30:00,1,7.4,5.1416532980000005
2014-08-08 00:00:00,1,7.1,4.84145379
2014-08-08 00:30:00,1,6.8,4.609908862
2014-08-08 01:00:00,1,6.7,4.41351476
2014-08-08 01:30:00,1,6.6,4.241392736
2014-08-08 02:00:00,1,6.6,4.081912399999998
2014-08-08 02:30:00,1,6.9,3.957912366
2014-08-08 03:00:00,1,7.3,3.893585912
2014-08-08 03:30:00,1,7.6,3.827621914
2014-08-08 04:00:00,1,7.8,3.841685704
2014-08-08 04:30:00,1,7.8,3.886235124
2014-08-08 05:00:00,1,7.2,4.05686567
2014-08-08 05:30:00,1,8.2,4.283320168
2014-08-08 06:00:00,1,8.4,4.780283624
2014-08-08 06:30:00,1,8.6,5.374259866
2014-08-08 07:00:00,1,8.8,5.730672392000001
2014-08-08 07:30:00,1,8.8,6.10898571
2014-08-08 08:00:00,1,9.0,6.22171906
2014-08-08 08:30:00,1,9.7,6.178823702000001
2014-08-08 09:00:00,1,10.7,6.132343002000001
2014-08-08 09:30:00,1,11.3,5.950541376
2014-08-08 10:00:00,1,11.5,5.771040374
2014-08-08 10:30:00,1,13.9,5.606731092
2014-08-08 11:00:00,1,14.9,5.469860674
2014-08-08 11:30:00,1,15.2,5.386217676
2014-08-08 12:00:00,1,15.9,5.345724962
2014-08-08 12:30:00,1,15.4,5.301253392
2014-08-08 13:00:00,1,15.2,5.346482838
2014-08-08 13:30:00,1,15.7,5.351850672
2014-08-08 14:00:00,1,16.0,5.355431248
2014-08-08 14:30:00,1,16.0,5.3216796660000005
2014-08-08 15:00:00,1,15.7,5.298049068
2014-08-08 15:30:00,1,16.5,5.34806731
2014-08-08 16:00:00,1,15.5,5.421200766
2014-08-08 16:30:00,1,15.5,5.57576008
2014-08-08 17:00:00,1,15.1,5.80372867
2014-08-08 17:30:00,1,15.0,6.157228028
2014-08-08 18:00:00,1,14.7,6.358253434
2014-08-08 18:30:00,1,14.6,6.2984091520000005
2014-08-08 19:00:00,1,14.5,6.13020821
2014-08-08 19:30:00,1,14.5,6.000826616
2014-08-08 20:00:00,1,14.3,5.834348956
2014-08-08 20:30:00,1,14.2,5.64250438
2014-08-08 21:00:00,1,14.0,5.405158422
2014-08-08 21:30:00,1,13.8,5.115986086
2014-08-08 22:00:00,1,13.7,4.881557464
2014-08-08 22:30:00,1,13.5,4.699182356000001
2014-08-08 23:00:00,1,13.3,4.92125701
2014-08-08 23:30:00,1,13.2,4.920602432
2014-08-09 00:00:00,1,12.8,4.67870691
2014-08-09 00:30:00,1,12.6,4.47498788
2014-08-09 01:00:00,1,12.3,4.257409018
2014-08-09 01:30:00,1,12.2,4.03880862
2014-08-09 02:00:00,1,12.2,3.860201562
2014-08-09 02:30:00,1,12.3,3.769926544
2014-08-09 03:00:00,1,12.3,3.698023476
2014-08-09 03:30:00,1,12.3,3.663477302
2014-08-09 04:00:00,1,12.2,3.666474424
2014-08-09 04:30:00,1,12.1,3.709525968
2014-08-09 05:00:00,1,12.0,3.868812846
2014-08-09 05:30:00,1,11.9,4.129626316
2014-08-09 06:00:00,1,12.0,4.582068208
2014-08-09 06:30:00,1,12.1,5.11589629
2014-08-09 07:00:00,1,12.0,5.457949436
2014-08-09 07:30:00,1,12.0,5.77164015
2014-08-09 08:00:00,1,12.1,5.902704224
2014-08-09 08:30:00,1,12.6,5.8697564139999985
2014-08-09 09:00:00,1,12.6,5.847077626
2014-08-09 09:30:00,1,12.7,5.734501272
2014-08-09 10:00:00,1,12.8,5.616966047999999
2014-08-09 10:30:00,1,13.0,5.55769043
2014-08-09 11:00:00,1,13.7,5.517325858
2014-08-09 11:30:00,1,13.8,5.464942582000001
2014-08-09 12:00:00,1,14.2,5.426945646
2014-08-09 12:30:00,1,14.3,5.399645864
2014-08-09 13:00:00,1,15.0,5.436441427999999
2014-08-09 13:30:00,1,15.9,5.416200516
2014-08-09 14:00:00,1,15.5,5.40538053
2014-08-09 14:30:00,1,15.1,5.3945161
2014-08-09 15:00:00,1,15.5,5.3743954060000005
2014-08-09 15:30:00,1,15.5,5.427573502
2014-08-09 16:00:00,1,15.3,5.522348807999999
2014-08-09 16:30:00,1,15.2,5.685329478
2014-08-09 17:00:00,1,15.1,5.9176922460000005
2014-08-09 17:30:00,1,14.8,6.175646284
2014-08-09 18:00:00,1,14.4,6.29066096
2014-08-09 18:30:00,1,13.2,6.241222694
2014-08-09 19:00:00,1,12.3,6.065888018
2014-08-09 19:30:00,1,12.0,5.932654162
2014-08-09 20:00:00,1,11.8,5.788915847999999
2014-08-09 20:30:00,1,11.6,5.60971447
2014-08-09 21:00:00,1,11.4,5.347590804
2014-08-09 21:30:00,1,11.4,5.108577806
2014-08-09 22:00:00,1,11.6,4.873474966
2014-08-09 22:30:00,1,11.6,4.753552944
2014-08-09 23:00:00,1,11.5,4.975567492
2014-08-09 23:30:00,1,11.3,4.991043902
2014-08-10 00:00:00,1,11.3,4.767025714
2014-08-10 00:30:00,1,11.5,4.5304332999999986
2014-08-10 01:00:00,1,11.8,4.318023572
2014-08-10 01:30:00,1,11.7,4.126696404
2014-08-10 02:00:00,1,11.5,3.965452986
2014-08-10 02:30:00,1,11.6,3.841775722
2014-08-10 03:00:00,1,11.1,3.751449564
2014-08-10 03:30:00,1,10.7,3.702578198
2014-08-10 04:00:00,1,11.1,3.701085434
2014-08-10 04:30:00,1,11.1,3.756814142
2014-08-10 05:00:00,1,11.2,3.934596926
2014-08-10 05:30:00,1,11.2,4.195148286
2014-08-10 06:00:00,1,11.3,4.671624504
2014-08-10 06:30:00,1,11.3,5.167234082
2014-08-10 07:00:00,1,11.3,5.502985552
2014-08-10 07:30:00,1,10.9,5.858758754
2014-08-10 08:00:00,1,11.0,5.991407637999999
2014-08-10 08:30:00,1,11.2,5.990462764
2014-08-10 09:00:00,1,11.5,6.026264948
2014-08-10 09:30:00,1,10.7,5.969029732
2014-08-10 10:00:00,1,11.1,5.928289306
2014-08-10 10:30:00,1,11.1,5.903338936
2014-08-10 11:00:00,1,11.3,5.845236122
2014-08-10 11:30:00,1,11.5,5.805739247999999
2014-08-10 12:00:00,1,11.3,5.753922048
2014-08-10 12:30:00,1,11.6,5.68373305
2014-08-10 13:00:00,1,11.5,5.6780236839999985
2014-08-10 13:30:00,1,12.1,5.677956964
2014-08-10 14:00:00,1,12.1,5.645183074
2014-08-10 14:30:00,1,12.8,5.5940484360000005
2014-08-10 15:00:00,1,13.6,5.539195117999999
2014-08-10 15:30:00,1,13.4,5.566211224
2014-08-10 16:00:00,1,13.2,5.656287324
2014-08-10 16:30:00,1,12.8,5.78122675
2014-08-10 17:00:00,1,13.0,5.9491736820000005
2014-08-10 17:30:00,1,13.1,6.183691136
2014-08-10 18:00:00,1,12.7,6.2998932960000005
2014-08-10 18:30:00,1,12.7,6.255921016
2014-08-10 19:00:00,1,12.6,6.103713013999998
2014-08-10 19:30:00,1,12.6,5.96902756
2014-08-10 20:00:00,1,12.4,5.819836098
2014-08-10 20:30:00,1,12.0,5.62060152
2014-08-10 21:00:00,1,12.1,5.377566016
2014-08-10 21:30:00,1,12.1,5.111685872
2014-08-10 22:00:00,1,12.0,4.898502614
2014-08-10 22:30:00,1,11.8,4.71948311
2014-08-10 23:00:00,1,11.8,4.927882302
2014-08-10 23:30:00,1,11.6,4.945577238
2014-08-11 00:00:00,1,11.5,4.692284386
2014-08-11 00:30:00,1,11.3,4.460911658000001
2014-08-11 01:00:00,1,11.3,4.277990206
2014-08-11 01:30:00,1,11.3,4.124219104
2014-08-11 02:00:00,1,11.4,3.961345888
2014-08-11 02:30:00,1,11.5,3.829849716000001
2014-08-11 03:00:00,1,11.2,3.753798626
2014-08-11 03:30:00,1,11.3,3.693087978
2014-08-11 04:00:00,1,11.2,3.69020143
2014-08-11 04:30:00,1,11.3,3.729133544
2014-08-11 05:00:00,1,11.0,3.873897318
2014-08-11 05:30:00,1,10.8,4.100039924
2014-08-11 06:00:00,1,10.8,4.54529357
2014-08-11 06:30:00,1,10.9,5.074808248
2014-08-11 07:00:00,1,11.0,5.362863582
2014-08-11 07:30:00,1,11.2,5.6520839999999986
2014-08-11 08:00:00,1,11.3,5.799954084
2014-08-11 08:30:00,1,11.5,5.80568929
2014-08-11 09:00:00,1,12.0,5.828831377999999
2014-08-11 09:30:00,1,12.2,5.745880204
2014-08-11 10:00:00,1,13.1,5.664152746
2014-08-11 10:30:00,1,13.6,5.580881102
2014-08-11 11:00:00,1,13.8,5.497228302000001
2014-08-11 11:30:00,1,14.2,5.470845346
2014-08-11 12:00:00,1,14.8,5.415034164
2014-08-11 12:30:00,1,15.2,5.358849586
2014-08-11 13:00:00,1,14.7,5.379258534
2014-08-11 13:30:00,1,15.0,5.32614755
2014-08-11 14:00:00,1,15.3,5.25508959
2014-08-11 14:30:00,1,15.9,5.195847674
2014-08-11 15:00:00,1,15.0,5.161455946
2014-08-11 15:30:00,1,14.6,5.173242572
2014-08-11 16:00:00,1,15.0,5.2095118760000005
2014-08-11 16:30:00,1,14.5,5.306617688
2014-08-11 17:00:00,1,14.4,5.470365554
2014-08-11 17:30:00,1,14.2,5.765619512000001
2014-08-11 18:00:00,1,13.8,5.993062926
2014-08-11 18:30:00,1,13.4,5.9615730760000005
2014-08-11 19:00:00,1,13.0,5.8411230939999985
2014-08-11 19:30:00,1,12.7,5.7398020060000015
2014-08-11 20:00:00,1,11.8,5.624178734
2014-08-11 20:30:00,1,11.3,5.498660592
2014-08-11 21:00:00,1,10.9,5.31822231
2014-08-11 21:30:00,1,10.5,5.140240736
2014-08-11 22:00:00,1,10.1,4.99740754
2014-08-11 22:30:00,1,10.2,4.892446724
2014-08-11 23:00:00,1,9.9,5.155988444
2014-08-11 23:30:00,1,9.6,5.173988312
2014-08-12 00:00:00,0,9.2,4.951189146
2014-08-12 00:30:00,0,8.7,4.698707722
2014-08-12 01:00:00,0,8.6,4.419886086
2014-08-12 01:30:00,0,8.6,4.166955622
2014-08-12 02:00:00,0,8.6,3.977610068
2014-08-12 02:30:00,0,8.2,3.842983974
2014-08-12 03:00:00,0,8.7,3.750460648
2014-08-12 03:30:00,0,9.0,3.679433942
2014-08-12 04:00:00,0,9.1,3.637547098
2014-08-12 04:30:00,0,9.1,3.632743006
2014-08-12 05:00:00,0,9.4,3.688340382
2014-08-12 05:30:00,0,9.4,3.773935762
2014-08-12 06:00:00,0,9.6,3.942424188
2014-08-12 06:30:00,0,9.9,4.132642326
2014-08-12 07:00:00,0,9.7,4.165261834
2014-08-12 07:30:00,0,9.5,4.410150192
2014-08-12 08:00:00,0,9.9,4.66303162
2014-08-12 08:30:00,0,10.1,4.77167691
2014-08-12 09:00:00,0,10.9,4.83743307
2014-08-12 09:30:00,0,11.3,4.824710278
2014-08-12 10:00:00,0,12.3,4.732475366
2014-08-12 10:30:00,0,13.2,4.621902218
2014-08-12 11:00:00,0,13.6,4.552155264
2014-08-12 11:30:00,0,13.6,4.53908188
2014-08-12 12:00:00,0,14.4,4.486489308
2014-08-12 12:30:00,0,14.6,4.457393853999999
2014-08-12 13:00:00,0,14.4,4.502305376
2014-08-12 13:30:00,0,14.0,4.51087412
2014-08-12 14:00:00,0,13.8,4.467889572
2014-08-12 14:30:00,0,13.7,4.467580486
2014-08-12 15:00:00,0,13.5,4.508796232
2014-08-12 15:30:00,0,13.7,4.564552516
2014-08-12 16:00:00,0,13.5,4.644882152
2014-08-12 16:30:00,0,13.4,4.812008424
2014-08-12 17:00:00,0,13.4,5.015275192
2014-08-12 17:30:00,0,13.6,5.343712668
2014-08-12 18:00:00,0,13.7,5.521509054
2014-08-12 18:30:00,0,13.7,5.431632442000001
2014-08-12 19:00:00,0,13.8,5.277225128
2014-08-12 19:30:00,0,13.9,5.139284088
2014-08-12 20:00:00,0,13.8,5.001397082
2014-08-12 20:30:00,0,13.7,4.875462906
2014-08-12 21:00:00,0,13.5,4.727813152
2014-08-12 21:30:00,0,13.8,4.575834988
2014-08-12 22:00:00,0,13.7,4.498756732
2014-08-12 22:30:00,0,13.5,4.457817756
2014-08-12 23:00:00,0,13.5,4.705457448
2014-08-12 23:30:00,0,13.6,4.780671082
2014-08-13 00:00:00,0,13.6,4.56101354
2014-08-13 00:30:00,0,13.2,4.350752252
2014-08-13 01:00:00,0,13.0,4.134874558
2014-08-13 01:30:00,0,12.5,3.932051148
2014-08-13 02:00:00,0,12.0,3.739695092
2014-08-13 02:30:00,0,11.1,3.596753922
2014-08-13 03:00:00,0,11.1,3.49779948
2014-08-13 03:30:00,0,11.3,3.437688338
2014-08-13 04:00:00,0,11.3,3.3941404960000003
2014-08-13 04:30:00,0,11.0,3.3595798360000004
2014-08-13 05:00:00,0,10.7,3.394026336
2014-08-13 05:30:00,0,10.4,3.444007506
2014-08-13 06:00:00,0,10.2,3.55654978
2014-08-13 06:30:00,0,10.1,3.690927886
2014-08-13 07:00:00,0,10.1,3.70202187
2014-08-13 07:30:00,0,9.7,3.863565614
2014-08-13 08:00:00,0,9.4,4.057397928
2014-08-13 08:30:00,0,9.6,4.211691978
2014-08-13 09:00:00,0,10.1,4.335652044
2014-08-13 09:30:00,0,10.8,4.394788162
2014-08-13 10:00:00,0,11.2,4.389587476
2014-08-13 10:30:00,0,11.4,4.330058696
2014-08-13 11:00:00,0,11.7,4.275382928
2014-08-13 11:30:00,0,11.8,4.339976244
2014-08-13 12:00:00,0,10.0,4.375958242
2014-08-13 12:30:00,0,11.6,4.24886194
2014-08-13 13:00:00,0,12.2,4.281846678
2014-08-13 13:30:00,0,13.2,4.311912036
2014-08-13 14:00:00,0,12.9,4.344870502
2014-08-13 14:30:00,0,9.3,4.403974168
2014-08-13 15:00:00,0,12.1,4.46865812
2014-08-13 15:30:00,0,10.9,4.550378642
2014-08-13 16:00:00,0,11.0,4.6945795
2014-08-13 16:30:00,0,10.9,4.929465748
2014-08-13 17:00:00,0,10.1,5.172766978
2014-08-13 17:30:00,0,10.2,5.54833911
2014-08-13 18:00:00,0,9.3,5.841100916
2014-08-13 18:30:00,0,9.3,5.857685358
2014-08-13 19:00:00,0,8.7,5.742980046
2014-08-13 19:30:00,0,8.4,5.646802997999999
2014-08-13 20:00:00,0,8.5,5.538809002000001
2014-08-13 20:30:00,0,7.9,5.411990272000001
2014-08-13 21:00:00,0,7.7,5.229647082
2014-08-13 21:30:00,0,7.8,5.004570156000001
2014-08-13 22:00:00,0,7.3,4.81096191
2014-08-13 22:30:00,0,6.8,4.677897954
2014-08-13 23:00:00,0,6.8,4.884806518
2014-08-13 23:30:00,0,7.0,4.944744268
2014-08-14 00:00:00,1,6.7,4.792091818
2014-08-14 00:30:00,1,6.8,4.60357512
2014-08-14 01:00:00,1,6.5,4.403651198
2014-08-14 01:30:00,1,6.3,4.218923278
2014-08-14 02:00:00,1,6.4,4.0608129
2014-08-14 02:30:00,1,6.1,3.944353084
2014-08-14 03:00:00,1,6.2,3.874215226000001
2014-08-14 03:30:00,1,6.0,3.813604518
2014-08-14 04:00:00,1,6.6,3.823472682
2014-08-14 04:30:00,1,6.6,3.909437692
2014-08-14 05:00:00,1,6.3,4.087159716
2014-08-14 05:30:00,1,6.8,4.34397345
2014-08-14 06:00:00,1,6.8,4.841336538
2014-08-14 06:30:00,1,6.9,5.39871034
2014-08-14 07:00:00,1,6.7,5.662185644
2014-08-14 07:30:00,1,6.5,6.064060498
2014-08-14 08:00:00,1,7.3,6.274979578
2014-08-14 08:30:00,1,7.4,6.265973814
2014-08-14 09:00:00,1,7.9,6.285739296
2014-08-14 09:30:00,1,8.3,6.179915734
2014-08-14 10:00:00,1,9.3,6.037712916
2014-08-14 10:30:00,1,10.4,5.92120943
2014-08-14 11:00:00,1,9.9,5.899475004
2014-08-14 11:30:00,1,10.2,5.81512691
2014-08-14 12:00:00,1,10.6,5.7848632460000005
2014-08-14 12:30:00,1,12.2,5.726249126
2014-08-14 13:00:00,1,12.3,5.764393458
2014-08-14 13:30:00,1,12.4,5.743318824
2014-08-14 14:00:00,1,12.5,5.693315214
2014-08-14 14:30:00,1,12.0,5.646717336
2014-08-14 15:00:00,1,12.6,5.59892398
2014-08-14 15:30:00,1,12.7,5.69300435
2014-08-14 16:00:00,1,12.4,5.74386608
2014-08-14 16:30:00,1,11.8,5.90898586
2014-08-14 17:00:00,1,11.0,6.112833342
2014-08-14 17:30:00,1,10.8,6.461088977999999
2014-08-14 18:00:00,1,10.3,6.705299488
2014-08-14 18:30:00,1,10.0,6.681091157999999
2014-08-14 19:00:00,1,9.7,6.501803872000001
2014-08-14 19:30:00,1,9.5,6.362644292000001
2014-08-14 20:00:00,1,9.4,6.216998252000001
2014-08-14 20:30:00,1,9.3,6.031308527999999
2014-08-14 21:00:00,1,9.4,5.777588806
2014-08-14 21:30:00,1,9.4,5.521003416
2014-08-14 22:00:00,1,9.3,5.259042792
2014-08-14 22:30:00,1,9.0,5.06651447
2014-08-14 23:00:00,1,8.2,5.266017732
2014-08-14 23:30:00,1,8.7,5.270071843999999
2014-08-15 00:00:00,1,8.3,5.086933646
2014-08-15 00:30:00,1,7.8,4.8970529780000005
2014-08-15 01:00:00,1,7.8,4.70420703
2014-08-15 01:30:00,1,7.7,4.500583702
2014-08-15 02:00:00,1,7.5,4.3071115760000005
2014-08-15 02:30:00,1,7.5,4.169207878
2014-08-15 03:00:00,1,7.3,4.072587086
2014-08-15 03:30:00,1,6.9,4.018551898
2014-08-15 04:00:00,1,6.7,4.021935344
2014-08-15 04:30:00,1,6.8,4.060902102
2014-08-15 05:00:00,1,6.8,4.23725608
2014-08-15 05:30:00,1,6.6,4.473463368
2014-08-15 06:00:00,1,7.0,4.979114698
2014-08-15 06:30:00,1,7.0,5.54289493
2014-08-15 07:00:00,1,6.5,5.7913580620000005
2014-08-15 07:30:00,1,6.6,6.166631422000001
2014-08-15 08:00:00,1,6.8,6.306210656
2014-08-15 08:30:00,1,7.8,6.26907598
2014-08-15 09:00:00,1,8.1,6.235681306
2014-08-15 09:30:00,1,9.3,6.0978384420000005
2014-08-15 10:00:00,1,9.6,5.92458949
2014-08-15 10:30:00,1,9.8,5.83841732
2014-08-15 11:00:00,1,10.8,5.802143517999999
2014-08-15 11:30:00,1,10.4,5.754103362
2014-08-15 12:00:00,1,12.0,5.6975046460000005
2014-08-15 12:30:00,1,11.6,5.642369864
2014-08-15 13:00:00,1,11.4,5.705174194
2014-08-15 13:30:00,1,12.5,5.701640648
2014-08-15 14:00:00,1,12.7,5.666320636
2014-08-15 14:30:00,1,12.2,5.66650481
2014-08-15 15:00:00,1,12.1,5.65932203
2014-08-15 15:30:00,1,11.8,5.723459132
2014-08-15 16:00:00,1,11.4,5.811939382
2014-08-15 16:30:00,1,11.2,6.000907942
2014-08-15 17:00:00,1,10.8,6.200251008
2014-08-15 17:30:00,1,10.3,6.429095174
2014-08-15 18:00:00,1,10.5,6.59449118
2014-08-15 18:30:00,1,10.1,6.572560014
2014-08-15 19:00:00,1,9.8,6.39459063
2014-08-15 19:30:00,1,10.4,6.227865627999999
2014-08-15 20:00:00,1,10.1,6.074760702000001
2014-08-15 20:30:00,1,9.5,5.913128122000001
2014-08-15 21:00:00,1,9.6,5.676153508
2014-08-15 21:30:00,1,9.7,5.4018263960000015
2014-08-15 22:00:00,1,9.9,5.166247642
2014-08-15 22:30:00,1,9.7,4.973560812
2014-08-15 23:00:00,1,9.9,5.149136306
2014-08-15 23:30:00,1,9.9,5.16843616
2014-08-16 00:00:00,1,9.9,4.970208292
2014-08-16 00:30:00,1,9.9,4.777980684
2014-08-16 01:00:00,1,9.9,4.56533396
2014-08-16 01:30:00,1,9.9,4.357667056
2014-08-16 02:00:00,1,9.6,4.205225154
2014-08-16 02:30:00,1,9.6,4.07611425
2014-08-16 03:00:00,1,9.4,3.965605964
2014-08-16 03:30:00,1,9.5,3.904534084
2014-08-16 04:00:00,1,9.4,3.906328562
2014-08-16 04:30:00,1,9.5,3.95492908
2014-08-16 05:00:00,1,9.7,4.1295840739999985
2014-08-16 05:30:00,1,9.6,4.398329674
2014-08-16 06:00:00,1,9.6,4.885433538
2014-08-16 06:30:00,1,9.5,5.416392864
2014-08-16 07:00:00,1,9.7,5.657212862000001
2014-08-16 07:30:00,1,9.9,5.993033546
2014-08-16 08:00:00,1,10.3,6.129469902
2014-08-16 08:30:00,1,10.3,6.072640672
2014-08-16 09:00:00,1,10.7,6.023962458
2014-08-16 09:30:00,1,11.5,5.853445526000002
2014-08-16 10:00:00,1,12.4,5.675425996
2014-08-16 10:30:00,1,14.4,5.581535467999999
2014-08-16 11:00:00,1,14.1,5.49957732
2014-08-16 11:30:00,1,14.3,5.466576946
2014-08-16 12:00:00,1,14.3,5.43869902
2014-08-16 12:30:00,1,14.5,5.38301814
2014-08-16 13:00:00,1,14.2,5.423108466
2014-08-16 13:30:00,1,13.6,5.42858194
2014-08-16 14:00:00,1,14.2,5.440985594
2014-08-16 14:30:00,1,13.4,5.406706238
2014-08-16 15:00:00,1,13.4,5.38479534
2014-08-16 15:30:00,1,13.9,5.429211798
2014-08-16 16:00:00,1,12.7,5.53870724
2014-08-16 16:30:00,1,12.3,5.724557618
2014-08-16 17:00:00,1,12.0,5.919014902000001
2014-08-16 17:30:00,1,12.0,6.181354528
2014-08-16 18:00:00,1,11.9,6.368194
2014-08-16 18:30:00,1,12.0,6.33551442
2014-08-16 19:00:00,1,12.2,6.167779372
2014-08-16 19:30:00,1,12.0,6.00994953
2014-08-16 20:00:00,1,12.1,5.883882196
2014-08-16 20:30:00,1,11.9,5.72966872
2014-08-16 21:00:00,1,11.9,5.498192338
2014-08-16 21:30:00,1,11.8,5.236335138
2014-08-16 22:00:00,1,11.9,5.0185673
2014-08-16 22:30:00,1,11.4,4.872508496
2014-08-16 23:00:00,1,11.3,5.10853298
2014-08-16 23:30:00,1,11.3,5.121144922
2014-08-17 00:00:00,1,11.1,4.89120584
2014-08-17 00:30:00,1,10.6,4.694747598
2014-08-17 01:00:00,1,10.3,4.4925972000000005
2014-08-17 01:30:00,1,10.1,4.290847232
2014-08-17 02:00:00,1,10.2,4.11708287
2014-08-17 02:30:00,1,10.1,3.980698788
2014-08-17 03:00:00,1,10.1,3.915978744
2014-08-17 03:30:00,1,10.2,3.869963174
2014-08-17 04:00:00,1,10.2,3.876729788
2014-08-17 04:30:00,1,10.2,3.918453178
2014-08-17 05:00:00,1,10.4,4.06549578
2014-08-17 05:30:00,1,10.4,4.320453566
